time_index,lagging_current_reactive_power_kvarh,leading_current_reactive_power_kvarh,lagging_current_power_factor,leading_current_power_factor,nsm,month,day,hour,day_of_week_num,weekstatus_weekday,weekstatus_weekend,day_of_week_friday,day_of_week_monday,day_of_week_saturday,day_of_week_sunday,day_of_week_thursday,day_of_week_tuesday,day_of_week_wednesday,usage_kwh
1610,17.32,0.0,92.07,100.0,66600,1,17,18,2,1,0,0,0,0,0,0,0,1,40.86
1611,4.32,2.2,99.39,99.84,67500,1,17,18,2,1,0,0,0,0,0,0,0,1,38.92
1612,0.79,1.55,99.98,99.93,68400,1,17,19,2,1,0,0,0,0,0,0,0,1,40.07
1613,0.54,2.12,99.99,99.85,69300,1,17,19,2,1,0,0,0,0,0,0,0,1,38.09
1614,0.83,2.09,99.98,99.86,70200,1,17,19,2,1,0,0,0,0,0,0,0,1,39.53
1615,0.76,1.62,99.98,99.92,71100,1,17,19,2,1,0,0,0,0,0,0,0,1,39.92
1616,0.5,2.81,99.99,99.73,72000,1,17,20,2,1,0,0,0,0,0,0,0,1,38.12
1617,0.79,1.73,99.98,99.91,72900,1,17,20,2,1,0,0,0,0,0,0,0,1,39.78
1618,0.68,2.34,99.98,99.82,73800,1,17,20,2,1,0,0,0,0,0,0,0,1,38.92
1619,0.79,1.8,99.98,99.9,74700,1,17,20,2,1,0,0,0,0,0,0,0,1,39.53
1620,0.61,2.38,99.99,99.81,75600,1,17,21,2,1,0,0,0,0,0,0,0,1,38.09
1621,0.9,2.48,99.97,99.79,76500,1,17,21,2,1,0,0,0,0,0,0,0,1,38.56
1622,1.26,1.44,99.95,99.93,77400,1,17,21,2,1,0,0,0,0,0,0,0,1,39.82
1623,1.22,0.86,99.95,99.98,78300,1,17,21,2,1,0,0,0,0,0,0,0,1,40.25
1624,0.32,3.96,100.0,99.42,79200,1,17,22,2,1,0,0,0,0,0,0,0,1,36.58
1625,13.57,0.43,94.81,99.99,80100,1,17,22,2,1,0,0,0,0,0,0,0,1,40.46
1626,30.96,0.0,78.75,100.0,81000,1,17,22,2,1,0,0,0,0,0,0,0,1,39.56
1627,25.74,0.0,80.44,100.0,81900,1,17,22,2,1,0,0,0,0,0,0,0,1,34.85
1628,24.66,0.0,81.65,100.0,82800,1,17,23,2,1,0,0,0,0,0,0,0,1,34.88
1629,21.53,0.0,83.89,100.0,83700,1,17,23,2,1,0,0,0,0,0,0,0,1,33.19
1630,27.29,0.0,81.0,100.0,84600,1,17,23,2,1,0,0,0,0,0,0,0,1,37.69
1631,30.46,0.0,79.74,100.0,85500,1,17,23,2,1,0,0,0,0,0,0,0,1,40.25
1632,27.29,0.0,80.4,100.0,0,1,17,0,2,1,0,0,0,0,0,0,0,1,36.9
1633,25.6,0.0,80.5,100.0,900,1,18,0,3,1,0,0,0,0,0,1,0,0,34.74
1634,28.37,0.0,79.42,100.0,1800,1,18,0,3,1,0,0,0,0,0,1,0,0,37.08
1635,26.14,0.0,80.24,100.0,2700,1,18,0,3,1,0,0,0,0,0,1,0,0,35.14
1636,31.72,0.0,79.02,100.0,3600,1,18,1,3,1,0,0,0,0,0,1,0,0,40.9
1637,29.95,0.0,78.89,100.0,4500,1,18,1,3,1,0,0,0,0,0,1,0,0,38.45
1638,26.5,0.0,79.26,100.0,5400,1,18,1,3,1,0,0,0,0,0,1,0,0,34.45
1639,24.7,0.0,76.96,100.0,6300,1,18,1,3,1,0,0,0,0,0,1,0,0,29.77
1640,24.37,0.0,77.57,100.0,7200,1,18,2,3,1,0,0,0,0,0,1,0,0,29.95
1641,28.87,0.0,76.91,100.0,8100,1,18,2,3,1,0,0,0,0,0,1,0,0,34.74
1642,32.04,0.0,78.4,100.0,9000,1,18,2,3,1,0,0,0,0,0,1,0,0,40.46
1643,28.62,0.0,78.93,100.0,9900,1,18,2,3,1,0,0,0,0,0,1,0,0,36.79
1644,28.69,0.0,80.04,100.0,10800,1,18,3,3,1,0,0,0,0,0,1,0,0,38.3
1645,31.61,0.0,78.88,100.0,11700,1,18,3,3,1,0,0,0,0,0,1,0,0,40.57
1646,27.97,0.0,79.83,100.0,12600,1,18,3,3,1,0,0,0,0,0,1,0,0,37.08
1647,26.24,0.0,80.24,100.0,13500,1,18,3,3,1,0,0,0,0,0,1,0,0,35.28
1648,28.01,0.0,79.9,100.0,14400,1,18,4,3,1,0,0,0,0,0,1,0,0,37.22
1649,30.92,0.0,79.48,100.0,15300,1,18,4,3,1,0,0,0,0,0,1,0,0,40.5
1650,27.9,0.0,80.02,100.0,16200,1,18,4,3,1,0,0,0,0,0,1,0,0,37.22
1651,27.11,0.0,79.79,100.0,17100,1,18,4,3,1,0,0,0,0,0,1,0,0,35.89
1652,29.92,0.0,78.94,100.0,18000,1,18,5,3,1,0,0,0,0,0,1,0,0,38.48
1653,31.18,0.0,79.16,100.0,18900,1,18,5,3,1,0,0,0,0,0,1,0,0,40.39
1654,27.43,0.0,80.01,100.0,19800,1,18,5,3,1,0,0,0,0,0,1,0,0,36.58
1655,30.53,0.0,78.87,100.0,20700,1,18,5,3,1,0,0,0,0,0,1,0,0,39.17
1656,31.21,0.0,79.13,100.0,21600,1,18,6,3,1,0,0,0,0,0,1,0,0,40.39
1657,27.72,0.0,79.76,100.0,22500,1,18,6,3,1,0,0,0,0,0,1,0,0,36.65
1658,31.39,0.0,79.04,100.0,23400,1,18,6,3,1,0,0,0,0,0,1,0,0,40.5
1659,28.94,0.0,79.49,100.0,24300,1,18,6,3,1,0,0,0,0,0,1,0,0,37.91
1660,27.94,0.0,78.79,100.0,25200,1,18,7,3,1,0,0,0,0,0,1,0,0,35.75
1661,24.98,0.0,79.87,100.0,26100,1,18,7,3,1,0,0,0,0,0,1,0,0,33.16
1662,29.74,0.0,80.32,100.0,27000,1,18,7,3,1,0,0,0,0,0,1,0,0,40.1
1663,30.64,0.0,81.03,100.0,27900,1,18,7,3,1,0,0,0,0,0,1,0,0,42.37
1664,24.84,0.0,82.75,100.0,28800,1,18,8,3,1,0,0,0,0,0,1,0,0,36.61
1665,40.57,0.0,79.62,100.0,29700,1,18,8,3,1,0,0,0,0,0,1,0,0,53.39
1666,51.84,0.0,77.97,100.0,30600,1,18,8,3,1,0,0,0,0,0,1,0,0,64.55
1667,58.82,0.0,77.96,100.0,31500,1,18,8,3,1,0,0,0,0,0,1,0,0,73.22
1668,42.08,0.0,88.76,100.0,32400,1,18,9,3,1,0,0,0,0,0,1,0,0,81.07
1669,43.92,0.0,91.12,100.0,33300,1,18,9,3,1,0,0,0,0,0,1,0,0,97.13
1670,50.36,0.0,88.85,100.0,34200,1,18,9,3,1,0,0,0,0,0,1,0,0,97.49
1671,27.47,0.0,93.1,100.0,35100,1,18,9,3,1,0,0,0,0,0,1,0,0,70.06
1672,23.0,0.0,95.0,100.0,36000,1,18,10,3,1,0,0,0,0,0,1,0,0,69.98
1673,56.56,0.0,91.43,100.0,36900,1,18,10,3,1,0,0,0,0,0,1,0,0,127.69
1674,53.32,0.0,92.81,100.0,37800,1,18,10,3,1,0,0,0,0,0,1,0,0,132.91
1675,55.08,0.0,92.55,100.0,38700,1,18,10,3,1,0,0,0,0,0,1,0,0,134.6
1676,62.21,0.0,90.87,100.0,39600,1,18,11,3,1,0,0,0,0,0,1,0,0,135.4
1677,72.18,0.0,89.39,100.0,40500,1,18,11,3,1,0,0,0,0,0,1,0,0,143.93
1678,79.09,0.0,85.61,100.0,41400,1,18,11,3,1,0,0,0,0,0,1,0,0,131.04
1679,75.17,0.0,88.5,100.0,42300,1,18,11,3,1,0,0,0,0,0,1,0,0,142.85
1680,84.89,0.0,86.52,100.0,43200,1,18,12,3,1,0,0,0,0,0,1,0,0,146.48
1681,9.54,18.43,93.72,81.19,44100,1,18,12,3,1,0,0,0,0,0,1,0,0,25.63
1682,0.0,26.06,100.0,28.71,45000,1,18,12,3,1,0,0,0,0,0,1,0,0,7.81
1683,0.0,25.02,100.0,29.55,45900,1,18,12,3,1,0,0,0,0,0,1,0,0,7.74
1684,0.32,23.47,99.94,37.28,46800,1,18,13,3,1,0,0,0,0,0,1,0,0,9.43
1685,38.38,0.0,93.37,100.0,47700,1,18,13,3,1,0,0,0,0,0,1,0,0,100.12
1686,55.55,0.0,91.09,100.0,48600,1,18,13,3,1,0,0,0,0,0,1,0,0,122.65
1687,29.77,0.0,94.89,100.0,49500,1,18,13,3,1,0,0,0,0,0,1,0,0,89.5
1688,34.27,0.0,94.87,100.0,50400,1,18,14,3,1,0,0,0,0,0,1,0,0,102.85
1689,32.08,0.0,94.57,100.0,51300,1,18,14,3,1,0,0,0,0,0,1,0,0,93.31
1690,43.92,0.0,94.1,100.0,52200,1,18,14,3,1,0,0,0,0,0,1,0,0,122.11
1691,42.05,0.0,93.46,100.0,53100,1,18,14,3,1,0,0,0,0,0,1,0,0,110.48
1692,39.24,0.0,94.07,100.0,54000,1,18,15,3,1,0,0,0,0,0,1,0,0,108.83
1693,32.18,0.0,95.61,100.0,54900,1,18,15,3,1,0,0,0,0,0,1,0,0,105.05
1694,28.55,0.0,95.86,100.0,55800,1,18,15,3,1,0,0,0,0,0,1,0,0,96.16
1695,45.72,0.0,93.15,100.0,56700,1,18,15,3,1,0,0,0,0,0,1,0,0,117.04
1696,56.45,0.0,91.85,100.0,57600,1,18,16,3,1,0,0,0,0,0,1,0,0,131.11
1697,47.02,0.0,92.5,100.0,58500,1,18,16,3,1,0,0,0,0,0,1,0,0,114.48
1698,64.22,0.0,91.18,100.0,59400,1,18,16,3,1,0,0,0,0,0,1,0,0,142.56
1699,35.6,0.0,94.81,100.0,60300,1,18,16,3,1,0,0,0,0,0,1,0,0,106.16
1700,39.92,0.0,94.89,100.0,61200,1,18,17,3,1,0,0,0,0,0,1,0,0,120.02
1701,41.18,0.0,93.68,100.0,62100,1,18,17,3,1,0,0,0,0,0,1,0,0,110.23
1702,64.87,0.0,91.75,100.0,63000,1,18,17,3,1,0,0,0,0,0,1,0,0,149.65
1703,8.14,1.8,99.03,99.95,63900,1,18,17,3,1,0,0,0,0,0,1,0,0,58.1
1704,0.25,6.84,100.0,98.33,64800,1,18,18,3,1,0,0,0,0,0,1,0,0,36.97
1705,44.53,0.61,88.71,100.0,65700,1,18,18,3,1,0,0,0,0,0,1,0,0,85.57
1706,75.06,0.0,87.66,100.0,66600,1,18,18,3,1,0,0,0,0,0,1,0,0,136.76
1707,55.19,0.0,91.24,100.0,67500,1,18,18,3,1,0,0,0,0,0,1,0,0,123.05
1708,54.72,0.0,92.77,100.0,68400,1,18,19,3,1,0,0,0,0,0,1,0,0,135.94
1709,44.42,0.0,92.18,100.0,69300,1,18,19,3,1,0,0,0,0,0,1,0,0,105.59
1710,56.88,0.0,91.97,100.0,70200,1,18,19,3,1,0,0,0,0,0,1,0,0,133.2
1711,60.01,0.0,92.08,100.0,71100,1,18,19,3,1,0,0,0,0,0,1,0,0,141.66
1712,47.41,0.0,92.41,100.0,72000,1,18,20,3,1,0,0,0,0,0,1,0,0,114.66
1713,51.59,0.0,91.63,100.0,72900,1,18,20,3,1,0,0,0,0,0,1,0,0,118.01
1714,36.25,0.0,94.81,100.0,73800,1,18,20,3,1,0,0,0,0,0,1,0,0,108.04
1715,40.36,0.0,94.72,100.0,74700,1,18,20,3,1,0,0,0,0,0,1,0,0,119.2
1716,15.73,0.32,97.72,100.0,75600,1,18,21,3,1,0,0,0,0,0,1,0,0,72.43
1717,10.94,0.18,99.04,100.0,76500,1,18,21,3,1,0,0,0,0,0,1,0,0,78.34
1718,13.79,0.0,98.9,100.0,77400,1,18,21,3,1,0,0,0,0,0,1,0,0,92.27
1719,0.72,2.27,99.98,99.84,78300,1,18,21,3,1,0,0,0,0,0,1,0,0,40.25
1720,12.28,0.0,98.99,100.0,79200,1,18,22,3,1,0,0,0,0,0,1,0,0,85.82
1721,26.68,0.0,95.93,100.0,80100,1,18,22,3,1,0,0,0,0,0,1,0,0,90.58
1722,34.78,0.0,84.94,100.0,81000,1,18,22,3,1,0,0,0,0,0,1,0,0,55.98
1723,44.71,0.0,89.69,100.0,81900,1,18,22,3,1,0,0,0,0,0,1,0,0,90.68
1724,41.51,0.0,89.0,100.0,82800,1,18,23,3,1,0,0,0,0,0,1,0,0,81.04
1725,30.56,0.0,83.92,100.0,83700,1,18,23,3,1,0,0,0,0,0,1,0,0,47.16
1726,32.18,0.0,85.72,100.0,84600,1,18,23,3,1,0,0,0,0,0,1,0,0,53.57
1727,43.34,0.0,89.99,100.0,85500,1,18,23,3,1,0,0,0,0,0,1,0,0,89.42
1728,39.02,0.0,87.99,100.0,0,1,18,0,3,1,0,0,0,0,0,1,0,0,72.25
1729,31.54,0.0,83.45,100.0,900,1,19,0,4,1,0,1,0,0,0,0,0,0,47.77
1730,39.24,0.0,88.77,100.0,1800,1,19,0,4,1,0,1,0,0,0,0,0,0,75.64
1731,44.28,0.0,89.99,100.0,2700,1,19,0,4,1,0,1,0,0,0,0,0,0,91.4
1732,32.47,0.0,85.67,100.0,3600,1,19,1,4,1,0,1,0,0,0,0,0,0,53.93
1733,27.76,0.0,81.1,100.0,4500,1,19,1,4,1,0,1,0,0,0,0,0,0,38.48
1734,24.05,0.0,78.27,100.0,5400,1,19,1,4,1,0,1,0,0,0,0,0,0,30.24
1735,23.98,0.0,78.46,100.0,6300,1,19,1,4,1,0,1,0,0,0,0,0,0,30.35
1736,24.37,0.0,78.29,100.0,7200,1,19,2,4,1,0,1,0,0,0,0,0,0,30.67
1737,42.59,0.0,88.8,100.0,8100,1,19,2,4,1,0,1,0,0,0,0,0,0,82.26
1738,42.01,0.0,88.8,100.0,9000,1,19,2,4,1,0,1,0,0,0,0,0,0,81.11
1739,34.09,0.0,86.2,100.0,9900,1,19,2,4,1,0,1,0,0,0,0,0,0,57.96
1740,37.15,0.0,88.09,100.0,10800,1,19,3,4,1,0,1,0,0,0,0,0,0,69.16
1741,32.51,0.0,84.52,100.0,11700,1,19,3,4,1,0,1,0,0,0,0,0,0,51.41
1742,35.89,0.0,86.93,100.0,12600,1,19,3,4,1,0,1,0,0,0,0,0,0,63.11
1743,28.91,0.0,81.84,100.0,13500,1,19,3,4,1,0,1,0,0,0,0,0,0,41.18
1744,26.39,0.0,83.14,100.0,14400,1,19,4,4,1,0,1,0,0,0,0,0,0,39.49
1745,25.38,0.0,81.18,100.0,15300,1,19,4,4,1,0,1,0,0,0,0,0,0,35.28
1746,32.33,0.0,84.08,100.0,16200,1,19,4,4,1,0,1,0,0,0,0,0,0,50.22
1747,29.45,0.0,78.25,100.0,17100,1,19,4,4,1,0,1,0,0,0,0,0,0,37.01
1748,28.3,0.0,79.69,100.0,18000,1,19,5,4,1,0,1,0,0,0,0,0,0,37.33
1749,29.38,0.0,78.49,100.0,18900,1,19,5,4,1,0,1,0,0,0,0,0,0,37.22
1750,34.96,0.0,86.54,100.0,19800,1,19,5,4,1,0,1,0,0,0,0,0,0,60.37
1751,40.57,0.0,89.44,100.0,20700,1,19,5,4,1,0,1,0,0,0,0,0,0,81.14
1752,36.14,0.0,87.54,100.0,21600,1,19,6,4,1,0,1,0,0,0,0,0,0,65.45
1753,38.41,0.0,87.72,100.0,22500,1,19,6,4,1,0,1,0,0,0,0,0,0,70.16
1754,41.29,0.0,89.89,100.0,23400,1,19,6,4,1,0,1,0,0,0,0,0,0,84.71
1755,35.89,0.0,88.4,100.0,24300,1,19,6,4,1,0,1,0,0,0,0,0,0,67.86
1756,42.19,0.0,89.59,100.0,25200,1,19,7,4,1,0,1,0,0,0,0,0,0,85.07
1757,40.43,0.0,88.95,100.0,26100,1,19,7,4,1,0,1,0,0,0,0,0,0,78.7
1758,33.7,0.0,86.26,100.0,27000,1,19,7,4,1,0,1,0,0,0,0,0,0,57.46
1759,39.89,0.0,90.02,100.0,27900,1,19,7,4,1,0,1,0,0,0,0,0,0,82.48
1760,22.1,0.0,85.15,100.0,28800,1,19,8,4,1,0,1,0,0,0,0,0,0,35.89
1761,41.11,0.0,80.1,100.0,29700,1,19,8,4,1,0,1,0,0,0,0,0,0,55.01
1762,49.97,0.0,80.13,100.0,30600,1,19,8,4,1,0,1,0,0,0,0,0,0,66.92
1763,49.54,0.0,80.54,100.0,31500,1,19,8,4,1,0,1,0,0,0,0,0,0,67.32
1764,32.0,0.0,91.31,100.0,32400,1,19,9,4,1,0,1,0,0,0,0,0,0,71.64
1765,21.2,0.0,95.21,100.0,33300,1,19,9,4,1,0,1,0,0,0,0,0,0,66.02
1766,21.67,0.0,95.06,100.0,34200,1,19,9,4,1,0,1,0,0,0,0,0,0,66.35
1767,32.98,0.0,93.78,100.0,35100,1,19,9,4,1,0,1,0,0,0,0,0,0,89.1
1768,32.29,0.0,93.99,100.0,36000,1,19,10,4,1,0,1,0,0,0,0,0,0,88.85
1769,33.34,0.0,94.21,100.0,36900,1,19,10,4,1,0,1,0,0,0,0,0,0,93.64
1770,37.69,0.0,94.33,100.0,37800,1,19,10,4,1,0,1,0,0,0,0,0,0,107.1
1771,35.46,0.0,94.54,100.0,38700,1,19,10,4,1,0,1,0,0,0,0,0,0,102.85
1772,45.83,0.0,93.29,100.0,39600,1,19,11,4,1,0,1,0,0,0,0,0,0,118.69
1773,60.8,0.0,88.69,100.0,40500,1,19,11,4,1,0,1,0,0,0,0,0,0,116.75
1774,60.34,0.0,89.22,100.0,41400,1,19,11,4,1,0,1,0,0,0,0,0,0,119.2
1775,57.2,0.0,88.91,100.0,42300,1,19,11,4,1,0,1,0,0,0,0,0,0,111.1
1776,57.82,0.0,88.9,100.0,43200,1,19,12,4,1,0,1,0,0,0,0,0,0,112.28
1777,0.43,20.59,99.89,40.05,44100,1,19,12,4,1,0,1,0,0,0,0,0,0,9.0
1778,0.0,25.96,100.0,28.81,45000,1,19,12,4,1,0,1,0,0,0,0,0,0,7.81
1779,0.0,25.38,100.0,28.17,45900,1,19,12,4,1,0,1,0,0,0,0,0,0,7.45
1780,0.0,25.42,100.0,29.99,46800,1,19,13,4,1,0,1,0,0,0,0,0,0,7.99
1781,43.13,2.09,93.11,99.98,47700,1,19,13,4,1,0,1,0,0,0,0,0,0,110.09
1782,50.76,0.0,92.44,100.0,48600,1,19,13,4,1,0,1,0,0,0,0,0,0,122.98
1783,48.1,0.0,93.43,100.0,49500,1,19,13,4,1,0,1,0,0,0,0,0,0,126.11
1784,39.49,0.0,95.12,100.0,50400,1,19,14,4,1,0,1,0,0,0,0,0,0,121.79
1785,34.02,0.0,94.73,100.0,51300,1,19,14,4,1,0,1,0,0,0,0,0,0,100.55
1786,44.35,0.0,93.88,100.0,52200,1,19,14,4,1,0,1,0,0,0,0,0,0,120.85
1787,33.44,0.0,94.86,100.0,53100,1,19,14,4,1,0,1,0,0,0,0,0,0,100.26
1788,25.78,0.0,94.43,100.0,54000,1,19,15,4,1,0,1,0,0,0,0,0,0,73.94
1789,22.93,0.0,95.93,100.0,54900,1,19,15,4,1,0,1,0,0,0,0,0,0,77.87
1790,44.39,0.0,93.86,100.0,55800,1,19,15,4,1,0,1,0,0,0,0,0,0,120.71
1791,46.3,0.0,91.61,100.0,56700,1,19,15,4,1,0,1,0,0,0,0,0,0,105.8
1792,40.5,0.0,94.28,100.0,57600,1,19,16,4,1,0,1,0,0,0,0,0,0,114.59
1793,33.01,0.0,94.24,100.0,58500,1,19,16,4,1,0,1,0,0,0,0,0,0,93.02
1794,20.7,0.0,94.17,100.0,59400,1,19,16,4,1,0,1,0,0,0,0,0,0,57.96
1795,32.15,0.0,94.75,100.0,60300,1,19,16,4,1,0,1,0,0,0,0,0,0,95.26
1796,40.0,0.0,93.47,100.0,61200,1,19,17,4,1,0,1,0,0,0,0,0,0,105.16
1797,53.57,0.0,92.0,100.0,62100,1,19,17,4,1,0,1,0,0,0,0,0,0,125.75
1798,49.46,0.0,92.3,100.0,63000,1,19,17,4,1,0,1,0,0,0,0,0,0,118.66
1799,0.36,8.42,99.99,97.33,63900,1,19,17,4,1,0,1,0,0,0,0,0,0,35.68
1800,0.0,9.04,100.0,96.43,64800,1,19,18,4,1,0,1,0,0,0,0,0,0,32.94
1801,40.72,0.58,88.04,100.0,65700,1,19,18,4,1,0,1,0,0,0,0,0,0,75.6
1802,67.07,0.0,88.06,100.0,66600,1,19,18,4,1,0,1,0,0,0,0,0,0,124.63
1803,36.72,0.0,93.98,100.0,67500,1,19,18,4,1,0,1,0,0,0,0,0,0,100.98
1804,37.55,0.0,94.53,100.0,68400,1,19,19,4,1,0,1,0,0,0,0,0,0,108.79
1805,32.15,0.0,91.96,100.0,69300,1,19,19,4,1,0,1,0,0,0,0,0,0,75.24
1806,45.65,0.0,92.58,100.0,70200,1,19,19,4,1,0,1,0,0,0,0,0,0,111.78
1807,63.25,0.0,90.21,100.0,71100,1,19,19,4,1,0,1,0,0,0,0,0,0,132.23
1808,42.84,0.0,92.8,100.0,72000,1,19,20,4,1,0,1,0,0,0,0,0,0,106.74
1809,38.52,0.0,93.69,100.0,72900,1,19,20,4,1,0,1,0,0,0,0,0,0,103.21
1810,40.79,0.0,89.58,100.0,73800,1,19,20,4,1,0,1,0,0,0,0,0,0,82.22
1811,14.94,0.0,96.2,100.0,74700,1,19,20,4,1,0,1,0,0,0,0,0,0,52.63
1812,10.19,0.29,98.59,100.0,75600,1,19,21,4,1,0,1,0,0,0,0,0,0,60.01
1813,10.62,0.61,99.1,100.0,76500,1,19,21,4,1,0,1,0,0,0,0,0,0,78.62
1814,13.18,0.0,98.96,100.0,77400,1,19,21,4,1,0,1,0,0,0,0,0,0,90.83
1815,4.64,2.05,99.65,99.93,78300,1,19,21,4,1,0,1,0,0,0,0,0,0,55.37
1816,12.64,0.0,99.02,100.0,79200,1,19,22,4,1,0,1,0,0,0,0,0,0,89.68
1817,23.51,0.0,96.29,100.0,80100,1,19,22,4,1,0,1,0,0,0,0,0,0,83.88
1818,35.17,0.0,87.24,100.0,81000,1,19,22,4,1,0,1,0,0,0,0,0,0,62.78
1819,44.17,0.0,90.11,100.0,81900,1,19,22,4,1,0,1,0,0,0,0,0,0,91.8
1820,35.46,0.0,87.57,100.0,82800,1,19,23,4,1,0,1,0,0,0,0,0,0,64.3
1821,25.24,0.0,82.01,100.0,83700,1,19,23,4,1,0,1,0,0,0,0,0,0,36.18
1822,22.97,0.0,80.14,100.0,84600,1,19,23,4,1,0,1,0,0,0,0,0,0,30.78
1823,23.11,0.0,79.8,100.0,85500,1,19,23,4,1,0,1,0,0,0,0,0,0,30.6
1824,23.29,0.0,79.64,100.0,0,1,19,0,4,1,0,1,0,0,0,0,0,0,30.67
1825,33.95,0.0,86.92,100.0,900,1,20,0,5,0,1,0,0,1,0,0,0,0,59.69
1826,42.84,0.0,89.84,100.0,1800,1,20,0,5,0,1,0,0,1,0,0,0,0,87.62
1827,35.68,0.0,88.11,100.0,2700,1,20,0,5,0,1,0,0,1,0,0,0,0,66.46
1828,38.66,0.0,89.4,100.0,3600,1,20,1,5,0,1,0,0,1,0,0,0,0,77.15
1829,43.49,0.0,90.21,100.0,4500,1,20,1,5,0,1,0,0,1,0,0,0,0,90.94
1830,37.01,0.0,88.96,100.0,5400,1,20,1,5,0,1,0,0,1,0,0,0,0,72.07
1831,42.8,0.0,90.2,100.0,6300,1,20,1,5,0,1,0,0,1,0,0,0,0,89.42
1832,41.0,0.0,89.86,100.0,7200,1,20,2,5,0,1,0,0,1,0,0,0,0,83.95
1833,31.93,0.0,85.01,100.0,8100,1,20,2,5,0,1,0,0,1,0,0,0,0,51.55
1834,41.98,0.0,90.2,100.0,9000,1,20,2,5,0,1,0,0,1,0,0,0,0,87.73
1835,41.4,0.0,90.03,100.0,9900,1,20,2,5,0,1,0,0,1,0,0,0,0,85.61
1836,34.45,0.0,86.65,100.0,10800,1,20,3,5,0,1,0,0,1,0,0,0,0,59.8
1837,38.95,0.0,88.08,100.0,11700,1,20,3,5,0,1,0,0,1,0,0,0,0,72.47
1838,42.37,0.0,90.01,100.0,12600,1,20,3,5,0,1,0,0,1,0,0,0,0,87.55
1839,36.58,0.0,87.73,100.0,13500,1,20,3,5,0,1,0,0,1,0,0,0,0,66.85
1840,40.43,0.0,88.78,100.0,14400,1,20,4,5,0,1,0,0,1,0,0,0,0,78.01
1841,42.16,0.0,90.27,100.0,15300,1,20,4,5,0,1,0,0,1,0,0,0,0,88.45
1842,33.01,0.0,87.74,100.0,16200,1,20,4,5,0,1,0,0,1,0,0,0,0,60.37
1843,43.7,0.0,90.35,100.0,17100,1,20,4,5,0,1,0,0,1,0,0,0,0,92.12
1844,40.97,0.0,90.08,100.0,18000,1,20,5,5,0,1,0,0,1,0,0,0,0,85.0
1845,34.99,0.0,88.45,100.0,18900,1,20,5,5,0,1,0,0,1,0,0,0,0,66.35
1846,43.42,0.0,90.41,100.0,19800,1,20,5,5,0,1,0,0,1,0,0,0,0,91.84
1847,34.99,0.0,88.08,100.0,20700,1,20,5,5,0,1,0,0,1,0,0,0,0,65.09
1848,32.98,0.0,86.73,100.0,21600,1,20,6,5,0,1,0,0,1,0,0,0,0,57.46
1849,44.21,0.0,90.25,100.0,22500,1,20,6,5,0,1,0,0,1,0,0,0,0,92.66
1850,38.02,0.0,88.97,100.0,23400,1,20,6,5,0,1,0,0,1,0,0,0,0,74.09
1851,38.74,0.0,88.25,100.0,24300,1,20,6,5,0,1,0,0,1,0,0,0,0,72.68
1852,43.81,0.0,90.22,100.0,25200,1,20,7,5,0,1,0,0,1,0,0,0,0,91.66
1853,32.58,0.0,86.27,100.0,26100,1,20,7,5,0,1,0,0,1,0,0,0,0,55.58
1854,28.44,0.0,81.15,100.0,27000,1,20,7,5,0,1,0,0,1,0,0,0,0,39.49
1855,27.4,0.0,78.61,100.0,27900,1,20,7,5,0,1,0,0,1,0,0,0,0,34.85
1856,21.2,0.0,83.98,100.0,28800,1,20,8,5,0,1,0,0,1,0,0,0,0,32.8
1857,21.06,0.0,85.63,100.0,29700,1,20,8,5,0,1,0,0,1,0,0,0,0,34.92
1858,29.09,0.0,83.23,100.0,30600,1,20,8,5,0,1,0,0,1,0,0,0,0,43.67
1859,25.24,0.0,83.73,100.0,31500,1,20,8,5,0,1,0,0,1,0,0,0,0,38.66
1860,4.9,2.02,99.33,99.88,32400,1,20,9,5,0,1,0,0,1,0,0,0,0,42.01
1861,2.48,0.86,99.86,99.98,33300,1,20,9,5,0,1,0,0,1,0,0,0,0,47.05
1862,1.26,2.23,99.96,99.87,34200,1,20,9,5,0,1,0,0,1,0,0,0,0,43.67
1863,1.33,1.73,99.96,99.93,35100,1,20,9,5,0,1,0,0,1,0,0,0,0,45.94
1864,6.59,0.68,99.06,99.99,36000,1,20,10,5,0,1,0,0,1,0,0,0,0,47.84
1865,11.95,0.0,97.65,100.0,36900,1,20,10,5,0,1,0,0,1,0,0,0,0,54.18
1866,11.34,0.0,97.75,100.0,37800,1,20,10,5,0,1,0,0,1,0,0,0,0,52.52
1867,11.12,0.0,98.04,100.0,38700,1,20,10,5,0,1,0,0,1,0,0,0,0,55.4
1868,10.48,0.0,98.24,100.0,39600,1,20,11,5,0,1,0,0,1,0,0,0,0,55.04
1869,26.75,0.0,88.75,100.0,40500,1,20,11,5,0,1,0,0,1,0,0,0,0,51.52
1870,29.56,0.0,87.03,100.0,41400,1,20,11,5,0,1,0,0,1,0,0,0,0,52.24
1871,29.2,0.0,88.53,100.0,42300,1,20,11,5,0,1,0,0,1,0,0,0,0,55.58
1872,30.53,0.0,87.77,100.0,43200,1,20,12,5,0,1,0,0,1,0,0,0,0,55.91
1873,0.04,21.28,100.0,31.33,44100,1,20,12,5,0,1,0,0,1,0,0,0,0,7.02
1874,0.0,26.6,100.0,23.53,45000,1,20,12,5,0,1,0,0,1,0,0,0,0,6.44
1875,0.0,26.42,100.0,23.2,45900,1,20,12,5,0,1,0,0,1,0,0,0,0,6.3
