time_index,hour,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,season_autumn,season_spring,season_summer,season_winter,holiday_holiday,holiday_no_holiday,functioning_day_no,functioning_day_yes,rented_bike_count
1756,3,-8.5,35,2.7,2000,-21.2,0,0,0,0,0,0,1,0,1,0,1,21
1757,4,-8.6,31,3.5,2000,-22.7,0,0,0,0,0,0,1,0,1,0,1,33
1758,5,-9.2,37,1.1,2000,-21.2,0,0,0,0,0,0,1,0,1,0,1,30
1759,6,-9.5,36,1.5,2000,-21.8,0,0,0,0,0,0,1,0,1,0,1,109
1760,7,-9.5,35,1.1,2000,-22.1,0,0,0,0,0,0,1,0,1,0,1,236
1761,8,-9.1,33,2.1,1998,-22.4,0.03,0,0,0,0,0,1,0,1,0,1,517
1762,9,-8.4,28,2.2,1947,-23.7,0.49,0,0,0,0,0,1,0,1,0,1,262
1763,10,-6.7,23,2.4,1938,-24.4,1.25,0,0,0,0,0,1,0,1,0,1,161
1764,11,-6.1,25,2.8,1976,-22.9,1.28,0,0,0,0,0,1,0,1,0,1,190
1765,12,-4.6,32,4.2,1874,-18.8,1.43,0,0,0,0,0,1,0,1,0,1,202
1766,13,-2.7,29,2.9,1961,-18.3,2.29,0,0,0,0,0,1,0,1,0,1,246
1767,14,-2.4,30,3.4,1824,-17.6,2.08,0,0,0,0,0,1,0,1,0,1,182
1768,15,-2.1,30,3.9,1933,-17.3,2.22,0,0,0,0,0,1,0,1,0,1,228
1769,16,-2.4,33,4.5,1815,-16.5,1.55,0,0,0,0,0,1,0,1,0,1,239
1770,17,-3.1,36,4.4,1988,-16,0.89,0,0,0,0,0,1,0,1,0,1,288
1771,18,-4.4,46,3.5,2000,-14.3,0.23,0,0,0,0,0,1,0,1,0,1,475
1772,19,-4.9,52,2,2000,-13.2,0,0,0,0,0,0,1,0,1,0,1,340
1773,20,-4.7,55,1.7,2000,-12.3,0,0,0,0,0,0,1,0,1,0,1,244
1774,21,-4.3,59,3,1239,-11.1,0,0,0,0,0,0,1,0,1,0,1,253
1775,22,-4.2,57,1.7,2000,-11.4,0,0,0,0,0,0,1,0,1,0,1,200
1776,23,-4.4,58,2.4,2000,-11.4,0,0,0,0,0,0,1,0,1,0,1,140
1777,0,-5,60,1.8,1995,-11.5,0,0,0,0,0,0,1,0,1,0,1,158
1778,1,-5.5,60,1.3,1994,-12,0,0,0,0,0,0,1,0,1,0,1,146
1779,2,-6,58,2,2000,-12.9,0,0,0,0,0,0,1,0,1,0,1,106
1780,3,-6.2,61,1.3,1992,-12.5,0,0,0,0,0,0,1,0,1,0,1,70
1781,4,-6.4,62,1.8,1978,-12.4,0,0,0,0,0,0,1,0,1,0,1,46
1782,5,-6.7,64,1.6,1981,-12.3,0,0,0,0,0,0,1,0,1,0,1,51
1783,6,-7.1,70,1,1977,-11.6,0,0,0,0,0,0,1,0,1,0,1,96
1784,7,-7.2,70,1.9,1946,-11.7,0,0,0,0,0,0,1,0,1,0,1,294
1785,8,-7.1,68,0.6,1931,-12,0.03,0,0,0,0,0,1,0,1,0,1,568
1786,9,-5.9,52,1.4,1935,-14.1,0.53,0,0,0,0,0,1,0,1,0,1,285
1787,10,-2.4,41,1.5,1905,-13.8,1.19,0,0,0,0,0,1,0,1,0,1,200
1788,11,-0.3,40,3.4,1728,-12.2,1.73,0,0,0,0,0,1,0,1,0,1,252
1789,12,1,41,3.3,1794,-10.8,2.11,0,0,0,0,0,1,0,1,0,1,281
1790,13,2.6,40,3.5,1854,-9.6,2.28,0,0,0,0,0,1,0,1,0,1,256
1791,14,3.7,39,3.8,1908,-9,2.19,0,0,0,0,0,1,0,1,0,1,300
1792,15,3.7,40,5.3,1950,-8.6,1.96,0,0,0,0,0,1,0,1,0,1,295
1793,16,3.9,41,4,1973,-8.1,1.24,0,0,0,0,0,1,0,1,0,1,328
1794,17,3.5,46,3.1,1992,-7,0.39,0,0,0,0,0,1,0,1,0,1,410
1795,18,3.1,50,3.7,2000,-6.3,0.07,0,0,0,0,0,1,0,1,0,1,604
1796,19,2.4,57,3.2,1995,-5.2,0,0,0,0,0,0,1,0,1,0,1,406
1797,20,2.3,59,3.8,1981,-4.9,0,0,0,0,0,0,1,0,1,0,1,323
1798,21,2.6,57,3.8,2000,-5,0,0,0,0,0,0,1,0,1,0,1,290
1799,22,2.6,57,3.1,2000,-5,0,0,0,0,0,0,1,0,1,0,1,291
1800,23,2.4,59,3.2,2000,-4.8,0,0,0,0,0,0,1,0,1,0,1,211
1801,0,2,65,2.2,1885,-3.9,0,0,0,0,0,0,1,0,1,0,1,178
1802,1,1.3,67,1.2,1738,-4.1,0,0,0,0,0,0,1,0,1,0,1,213
1803,2,1.2,64,0.9,1680,-4.8,0,0,0,0,0,0,1,0,1,0,1,129
1804,3,1.1,65,1,1596,-4.7,0,0,0,0,0,0,1,0,1,0,1,101
1805,4,1.1,67,1.7,1506,-4.3,0,0,0,0,0,0,1,0,1,0,1,51
1806,5,1,68,0.6,1519,-4.2,0,0,0,0,0,0,1,0,1,0,1,56
1807,6,1.1,66,0.9,1550,-4.5,0,0,0,0,0,0,1,0,1,0,1,108
1808,7,1.3,66,1.1,1534,-4.3,0,0,0,0,0,0,1,0,1,0,1,292
1809,8,2.1,65,1.1,1559,-3.8,0.01,0,0,0,0,0,1,0,1,0,1,606
1810,9,3.9,64,2.9,1483,-2.3,0.18,0,0,0,0,0,1,0,1,0,1,326
1811,10,5.2,65,3.9,1313,-0.8,0.56,0,0,0,0,0,1,0,1,0,1,241
1812,11,6.3,67,3.5,1179,0.6,0.52,0,0,0,0,0,1,0,1,0,1,288
1813,12,6.9,67,3.9,986,1.1,0.42,0,0,0,0,0,1,0,1,0,1,312
1814,13,7.2,65,3.8,773,1,0.61,0,0,0,0,0,1,0,1,0,1,349
1815,14,7.8,57,3.5,675,-0.2,1.34,0,0,0,0,0,1,0,1,0,1,398
1816,15,8.7,48,4.1,767,-1.7,1.68,0,0,0,0,0,1,0,1,0,1,461
1817,16,8,36,3.5,1013,-6.1,1.09,0,0,0,0,0,1,0,1,0,1,447
1818,17,6.6,34,2.8,1300,-8.1,0.42,0,0,0,0,0,1,0,1,0,1,484
1819,18,5.1,34,2.3,1440,-9.5,0.09,0,0,0,0,0,1,0,1,0,1,559
1820,19,3.9,37,1.4,1417,-9.4,0,0,0,0,0,0,1,0,1,0,1,316
1821,20,2.8,29,2.8,1473,-13.5,0,0,0,0,0,0,1,0,1,0,1,262
1822,21,1.7,27,3.1,1734,-15.3,0,0,0,0,0,0,1,0,1,0,1,216
1823,22,0.3,33,4,1436,-14.1,0,0,0,0,0,0,1,0,1,0,1,218
1824,23,-0.3,35,2.1,1577,-13.9,0,0,0,0,0,0,1,0,1,0,1,160
1825,0,-0.7,37,3.5,1716,-13.6,0,0,0,0,0,0,1,1,0,0,1,126
1826,1,-1.1,38,2.8,1999,-13.6,0,0,0,0,0,0,1,1,0,0,1,123
1827,2,-1.2,35,2.2,2000,-14.7,0,0,0,0,0,0,1,1,0,0,1,112
1828,3,-1.4,34,2.1,2000,-15.2,0,0,0,0,0,0,1,1,0,0,1,74
1829,4,-1.9,34,3,2000,-15.7,0,0,0,0,0,0,1,1,0,0,1,58
1830,5,-2.4,33,3.1,2000,-16.5,0,0,0,0,0,0,1,1,0,0,1,32
1831,6,-2.6,38,1,2000,-15,0,0,0,0,0,0,1,1,0,0,1,39
1832,7,-3,40,0.9,2000,-14.7,0,0,0,0,0,0,1,1,0,0,1,55
1833,8,-3,38,1,2000,-15.4,0,0,0,0,0,0,1,1,0,0,1,112
1834,9,-3.5,30,1.5,1980,-18.6,0,0,0,0,0,0,1,1,0,0,1,112
1835,10,-1.6,26,1.9,1980,-18.6,1.29,0,0,0,0,0,1,1,0,0,1,127
1836,11,0.1,22,2,2000,-19.1,1.84,0,0,0,0,0,1,1,0,0,1,170
1837,12,1.7,20,3,1983,-18.9,2.28,0,0,0,0,0,1,1,0,0,1,174
1838,13,2.2,18,3.4,1942,-19.7,2.3,0,0,0,0,0,1,1,0,0,1,240
1839,14,2.9,14,4.3,2000,-22,2.29,0,0,0,0,0,1,1,0,0,1,270
1840,15,3.8,17,3.2,2000,-19,1.97,0,0,0,0,0,1,1,0,0,1,276
1841,16,3.2,16,3,2000,-20.2,1.45,0,0,0,0,0,1,1,0,0,1,273
1842,17,2.4,17,3.1,1990,-20.2,0.78,0,0,0,0,0,1,1,0,0,1,236
1843,18,1.1,18,2.5,2000,-20.6,0.2,0,0,0,0,0,1,1,0,0,1,190
1844,19,0.1,21,2.9,2000,-19.7,0,0,0,0,0,0,1,1,0,0,1,166
1845,20,-0.4,27,2.2,2000,-17.1,0,0,0,0,0,0,1,1,0,0,1,148
1846,21,-1.1,32,2.4,2000,-15.7,0,0,0,0,0,0,1,1,0,0,1,134
1847,22,-1.9,30,0.8,2000,-17.2,0,0,0,0,0,0,1,1,0,0,1,145
1848,23,-2.5,31,1.4,1996,-17.3,0,0,0,0,0,0,1,1,0,0,1,92
1849,0,-3.3,35,1.8,1977,-16.6,0,0,0,0,0,0,1,1,0,0,1,105
1850,1,-3.6,35,2,1943,-16.8,0,0,0,0,0,0,1,1,0,0,1,77
1851,2,-4.1,38,1.2,1996,-16.3,0,0,0,0,0,0,1,1,0,0,1,47
1852,3,-4.4,37,1.7,1989,-16.9,0,0,0,0,0,0,1,1,0,0,1,36
1853,4,-4.5,42,1.4,1944,-15.5,0,0,0,0,0,0,1,1,0,0,1,35
1854,5,-5,44,0.9,1976,-15.3,0,0,0,0,0,0,1,1,0,0,1,28
1855,6,-5.2,42,0.7,1980,-16.1,0,0,0,0,0,0,1,1,0,0,1,30
1856,7,-5.4,41,0.3,2000,-16.6,0,0,0,0,0,0,1,1,0,0,1,49
1857,8,-5.4,38,0.7,2000,-17.5,0.04,0,0,0,0,0,1,1,0,0,1,68
1858,9,-4.3,33,0.7,1923,-18.2,0.6,0,0,0,0,0,1,1,0,0,1,48
1859,10,-1.3,32,1.5,1933,-15.9,1.24,0,0,0,0,0,1,1,0,0,1,78
1860,11,1,25,1.4,1782,-16.8,1.7,0,0,0,0,0,1,1,0,0,1,93
1861,12,2.2,19,1.4,1946,-19.1,2.01,0,0,0,0,0,1,1,0,0,1,137
1862,13,3.5,17,3.2,1971,-19.3,2.2,0,0,0,0,0,1,1,0,0,1,169
1863,14,4.2,18,3.3,1976,-18,2.25,0,0,0,0,0,1,1,0,0,1,196
1864,15,4,26,3.5,2000,-13.8,1.75,0,0,0,0,0,1,1,0,0,1,243
1865,16,3.3,38,3.8,1921,-9.6,1.33,0,0,0,0,0,1,1,0,0,1,189
1866,17,2.5,48,4.2,1979,-7.4,0.76,0,0,0,0,0,1,1,0,0,1,210
1867,18,1.4,56,3.2,1932,-6.4,0.22,0,0,0,0,0,1,1,0,0,1,165
1868,19,0.6,59,2.3,1939,-6.5,0,0,0,0,0,0,1,1,0,0,1,126
1869,20,0.2,61,1.9,1956,-6.4,0,0,0,0,0,0,1,1,0,0,1,150
1870,21,0.1,67,2.5,1451,-5.3,0,0,0,0,0,0,1,1,0,0,1,114
1871,22,-0.6,70,3.4,1204,-5.4,0,0,0,0,0,0,1,1,0,0,1,116
1872,23,-2,51,3.2,1336,-10.8,0,0,0,0,0,0,1,1,0,0,1,84
1873,0,-2.7,41,3.2,1695,-14.1,0,0,0,0,0,0,1,1,0,0,1,79
1874,1,-3.1,36,3.5,2000,-16,0,0,0,0,0,0,1,1,0,0,1,71
1875,2,-3.8,30,3.9,2000,-18.8,0,0,0,0,0,0,1,1,0,0,1,56
1876,3,-4.5,28,3,2000,-20.3,0,0,0,0,0,0,1,1,0,0,1,34
1877,4,-5.2,28,2.5,2000,-20.9,0,0,0,0,0,0,1,1,0,0,1,20
1878,5,-5.7,31,2.3,1999,-20.1,0,0,0,0,0,0,1,1,0,0,1,14
1879,6,-6.2,32,2.5,2000,-20.2,0,0,0,0,0,0,1,1,0,0,1,39
1880,7,-6.8,32,1.6,2000,-20.7,0,0,0,0,0,0,1,1,0,0,1,35
1881,8,-7.1,30,1.7,1991,-21.7,0.04,0,0,0,0,0,1,1,0,0,1,80
1882,9,-6.5,26,2.4,1874,-22.8,0.64,0,0,0,0,0,1,1,0,0,1,98
1883,10,-4.3,21,1.4,1908,-23.4,1.34,0,0,0,0,0,1,1,0,0,1,103
1884,11,-2.8,19,2.6,1957,-23.2,1.91,0,0,0,0,0,1,1,0,0,1,155
1885,12,-1.3,17,1.5,1998,-23.2,2.28,0,0,0,0,0,1,1,0,0,1,183
1886,13,-0.4,15,2.4,1938,-23.9,2.46,0,0,0,0,0,1,1,0,0,1,193
1887,14,-0.1,15,4,2000,-23.7,2.39,0,0,0,0,0,1,1,0,0,1,258
1888,15,1,14,4.6,2000,-23.5,2.12,0,0,0,0,0,1,1,0,0,1,273
1889,16,1.3,15,4.2,2000,-22.5,1.63,0,0,0,0,0,1,1,0,0,1,267
1890,17,0.6,17,3.3,2000,-21.7,0.79,0,0,0,0,0,1,1,0,0,1,250
1891,18,-0.3,17,1.9,2000,-22.4,0.2,0,0,0,0,0,1,1,0,0,1,223
1892,19,-1.5,32,2.5,2000,-16,0,0,0,0,0,0,1,1,0,0,1,169
1893,20,-2.1,38,2,2000,-14.5,0,0,0,0,0,0,1,1,0,0,1,145
1894,21,-2.3,38,2.3,2000,-14.7,0,0,0,0,0,0,1,1,0,0,1,133
1895,22,-2.7,42,2.2,2000,-13.8,0,0,0,0,0,0,1,1,0,0,1,123
1896,23,-2.9,31,3.8,2000,-17.7,0,0,0,0,0,0,1,1,0,0,1,117
1897,0,-3.6,33,1.7,2000,-17.5,0,0,0,0,0,0,1,0,1,0,1,99
1898,1,-4.4,33,1.4,2000,-18.2,0,0,0,0,0,0,1,0,1,0,1,103
1899,2,-4.7,33,0.1,2000,-18.5,0,0,0,0,0,0,1,0,1,0,1,86
1900,3,-4.5,26,0,2000,-21.1,0,0,0,0,0,0,1,0,1,0,1,56
1901,4,-4.1,27,0.6,2000,-20.3,0,0,0,0,0,0,1,0,1,0,1,37
1902,5,-4,28,0.5,2000,-19.8,0,0,0,0,0,0,1,0,1,0,1,22
1903,6,-4.1,30,1.1,2000,-19.1,0,0,0,0,0,0,1,0,1,0,1,38
1904,7,-4.6,31,1.2,2000,-19.2,0,0,0,0,0,0,1,0,1,0,1,52
1905,8,-4.8,31,0.8,2000,-19.3,0.02,0,0,0,0,0,1,0,1,0,1,92
1906,9,-4.1,30,0.5,2000,-19.1,0.28,0,0,0,0,0,1,0,1,0,1,137
1907,10,-1.8,23,0.6,2000,-20.2,0.8,0,0,0,0,0,1,0,1,0,1,156
1908,11,0,20,0.8,1975,-20.3,1.05,0,0,0,0,0,1,0,1,0,1,183
1909,12,2.2,17,1,1979,-20.4,1.75,0,0,0,0,0,1,0,1,0,1,263
1910,13,3.7,17,1.4,2000,-19.1,1.98,0,0,0,0,0,1,0,1,0,1,337
1911,14,4.1,17,1.8,1996,-18.8,1.87,0,0,0,0,0,1,0,1,0,1,372
1912,15,5,16,2,1970,-18.8,1.42,0,0,0,0,0,1,0,1,0,1,440
1913,16,5.1,16,1.8,1998,-18.7,1.17,0,0,0,0,0,1,0,1,0,1,404
1914,17,4.2,17,2.5,1990,-18.7,0.66,0,0,0,0,0,1,0,1,0,1,354
1915,18,2.8,25,3,2000,-15.3,0.22,0,0,0,0,0,1,0,1,0,1,310
1916,19,1.5,30,2.6,2000,-14.2,0,0,0,0,0,0,1,0,1,0,1,238
1917,20,0.6,33,1.9,2000,-13.8,0,0,0,0,0,0,1,0,1,0,1,213
1918,21,0.2,32,1.1,1951,-14.5,0,0,0,0,0,0,1,0,1,0,1,226
1919,22,-0.3,34,1.6,1981,-14.2,0,0,0,0,0,0,1,0,1,0,1,191
1920,23,-0.7,37,0.9,1814,-13.6,0,0,0,0,0,0,1,0,1,0,1,153
1921,0,-1.1,39,1.7,1832,-13.3,0,0,0,0,0,0,1,0,1,0,1,148
1922,1,-1.4,42,1.1,1805,-12.6,0,0,0,0,0,0,1,0,1,0,1,101
1923,2,-1.4,41,1.1,1582,-12.9,0,0,0,0,0,0,1,0,1,0,1,59
1924,3,-1.4,41,1.6,1870,-12.9,0,0,0,0,0,0,1,0,1,0,1,42
1925,4,-1.9,44,0.7,1907,-12.5,0,0,0,0,0,0,1,0,1,0,1,50
1926,5,-1.8,44,0.5,1862,-12.4,0,0,0,0,0,0,1,0,1,0,1,59
1927,6,-1.4,46,0.3,1651,-11.5,0,0,0,0,0,0,1,0,1,0,1,139
1928,7,-0.9,45,0.9,1820,-11.3,0,0,0,0,0,0,1,0,1,0,1,349
1929,8,-1.2,51,0.8,1800,-10,0.05,0,0,0,0,0,1,0,1,0,1,646
1930,9,-0.6,43,0.5,1596,-11.6,0.52,0,0,0,0,0,1,0,1,0,1,347
1931,10,2.6,45,1.2,1230,-8.1,1.17,0,0,0,0,0,1,0,1,0,1,235
1932,11,4.3,44,2.3,1091,-6.9,1.77,0,0,0,0,0,1,0,1,0,1,314
1933,12,4.7,43,2.1,1131,-6.8,1.38,0,0,0,0,0,1,0,1,0,1,361
1934,13,5.1,41,1.8,1097,-7,1.03,0,0,0,0,0,1,0,1,0,1,332
1935,14,5.6,38,1.6,1087,-7.6,1.1,0,0,0,0,0,1,0,1,0,1,373
1936,15,6.3,35,2.6,991,-8,1.2,0,0,0,0,0,1,0,1,0,1,392
1937,16,6.3,35,2.9,1117,-8,1.1,0,0,0,0,0,1,0,1,0,1,403
1938,17,5.7,36,3,1073,-8.2,0.57,0,0,0,0,0,1,0,1,0,1,522
1939,18,4.7,43,2.4,938,-6.8,0.19,0,0,0,0,0,1,0,1,0,1,819
1940,19,3.6,55,1.6,728,-4.6,0,0,0,0,0,0,1,0,1,0,1,533
1941,20,2.4,60,1.9,661,-4.5,0,0,0,0,0,0,1,0,1,0,1,417
1942,21,1.8,63,1.2,604,-4.5,0,0,0,0,0,0,1,0,1,0,1,388
1943,22,1,69,0.7,525,-4,0,0,0,0,0,0,1,0,1,0,1,357
1944,23,0.5,73,1.5,465,-3.7,0,0,0,0,0,0,1,0,1,0,1,218
1945,0,0,75,2.3,394,-3.9,0,0,0,0,0,0,1,0,1,0,1,177
1946,1,-0.5,76,1.6,402,-4.2,0,0,0,0,0,0,1,0,1,0,1,172
1947,2,-0.8,76,0.8,421,-4.5,0,0,0,0,0,0,1,0,1,0,1,115
1948,3,-1.3,80,0.7,392,-4.3,0,0,0,0,0,0,1,0,1,0,1,63
1949,4,-1.6,83,0.6,368,-4.1,0,0,0,0,0,0,1,0,1,0,1,64
1950,5,-1.8,82,1.3,375,-4.4,0,0,0,0,0,0,1,0,1,0,1,79
1951,6,-2.1,82,1.8,381,-4.7,0,0,0,0,0,0,1,0,1,0,1,164
1952,7,-2.2,76,1.9,527,-5.8,0,0,0,0,0,0,1,0,1,0,1,404
1953,8,-2.1,71,1.7,610,-6.6,0.06,0,0,0,0,0,1,0,1,0,1,727
1954,9,-1.4,56,1.4,709,-9,0.54,0,0,0,0,0,1,0,1,0,1,384
1955,10,1.1,38,3.1,1184,-11.6,1.13,0,0,0,0,0,1,0,1,0,1,265
1956,11,2.8,35,3.9,1265,-11.1,1.71,0,0,0,0,0,1,0,1,0,1,322
1957,12,4,23,3.5,1785,-15.3,2.03,0,0,0,0,0,1,0,1,0,1,356
1958,13,4.2,22,3.9,1812,-15.6,2.21,0,0,0,0,0,1,0,1,0,1,370
1959,14,5,20,3.7,1866,-16.1,2.12,0,0,0,0,0,1,0,1,0,1,335
1960,15,5.4,18,3.7,1940,-17,1.82,0,0,0,0,0,1,0,1,0,1,431
1961,16,5.1,17,3.4,2000,-18,1.2,0,0,0,0,0,1,0,1,0,1,393
1962,17,3.9,19,3.6,2000,-17.6,0.58,0,0,0,0,0,1,0,1,0,1,514
1963,18,3.2,20,2.9,2000,-17.6,0.16,0,0,0,0,0,1,0,1,0,1,764
1964,19,2.5,21,2.2,2000,-17.6,0,0,0,0,0,0,1,0,1,0,1,522
1965,20,1.8,19,3.1,2000,-19.4,0,0,0,0,0,0,1,0,1,0,1,358
1966,21,1.1,21,1.6,2000,-18.8,0,0,0,0,0,0,1,0,1,0,1,415
1967,22,0.5,22,2.9,2000,-18.8,0,0,0,0,0,0,1,0,1,0,1,319
1968,23,-0.5,26,3.3,2000,-17.7,0,0,0,0,0,0,1,0,1,0,1,242
1969,0,-1.4,28,3.4,1990,-17.6,0,0,0,0,0,0,1,0,1,0,1,171
1970,1,-2.2,31,1.1,1970,-17,0,0,0,0,0,0,1,0,1,0,1,162
1971,2,-2.9,31,1.6,1931,-17.7,0,0,0,0,0,0,1,0,1,0,1,105
1972,3,-3.4,32,0.9,1977,-17.7,0,0,0,0,0,0,1,0,1,0,1,59
1973,4,-3.8,32,1.1,2000,-18.1,0,0,0,0,0,0,1,0,1,0,1,50
1974,5,-4,35,1.8,2000,-17.2,0,0,0,0,0,0,1,0,1,0,1,63
1975,6,-4,34,3.4,2000,-17.5,0,0,0,0,0,0,1,0,1,0,1,159
1976,7,-4.1,35,3.5,1980,-17.3,0,0,0,0,0,0,1,0,1,0,1,385
1977,8,-4.3,36,1.9,1955,-17.1,0.06,0,0,0,0,0,1,0,1,0,1,718
1978,9,-3.8,28,1.7,1904,-19.6,0.63,0,0,0,0,0,1,0,1,0,1,373
1979,10,-1.8,25,2.6,1913,-19.2,1.17,0,0,0,0,0,1,0,1,0,1,244
1980,11,0.2,22,2.2,1907,-19,1.57,0,0,0,0,0,1,0,1,0,1,276
1981,12,2.2,17,2,1824,-20.4,1.99,0,0,0,0,0,1,0,1,0,1,351
1982,13,2.9,14,3.3,2000,-22,2.14,0,0,0,0,0,1,0,1,0,1,299
1983,14,3.3,14,2.9,1985,-21.7,2.49,0,0,0,0,0,1,0,1,0,1,365
1984,15,4.2,15,2.7,1995,-20.2,2.21,0,0,0,0,0,1,0,1,0,1,366
1985,16,3.7,14,3.9,2000,-21.4,1.71,0,0,0,0,0,1,0,1,0,1,409
1986,17,3.1,14,3.7,2000,-21.9,1,0,0,0,0,0,1,0,1,0,1,469
1987,18,1.8,16,3.4,2000,-21.4,0.31,0,0,0,0,0,1,0,1,0,1,784
1988,19,-0.1,39,2.8,2000,-12.4,0,0,0,0,0,0,1,0,1,0,1,460
1989,20,-1.1,43,1.5,2000,-12.1,0,0,0,0,0,0,1,0,1,0,1,356
1990,21,-1.6,52,2.2,2000,-10.1,0,0,0,0,0,0,1,0,1,0,1,345
1991,22,-2.2,55,1.4,2000,-10,0,0,0,0,0,0,1,0,1,0,1,299
1992,23,-2.7,58,1.1,2000,-9.8,0,0,0,0,0,0,1,0,1,0,1,223
1993,0,-2.7,58,1.7,2000,-9.8,0,0,0,0,0,0,1,0,1,0,1,195
1994,1,-2.2,58,1,2000,-9.3,0,0,0,0,0,0,1,0,1,0,1,190
1995,2,-2.9,57,0,1985,-10.2,0,0,0,0,0,0,1,0,1,0,1,116
1996,3,-2.8,57,0.5,1995,-10.1,0,0,0,0,0,0,1,0,1,0,1,71
1997,4,-2.4,58,0.3,2000,-9.5,0,0,0,0,0,0,1,0,1,0,1,66
1998,5,-2.4,59,1.1,1984,-9.3,0,0,0,0,0,0,1,0,1,0,1,75
1999,6,-3,62,0.8,1996,-9.2,0,0,0,0,0,0,1,0,1,0,1,151
2000,7,-3.7,64,0.7,1891,-9.5,0,0,0,0,0,0,1,0,1,0,1,373
